扛不住,1
告辞,222
吃不胖,4
表白,671
这份,197
工作,624
两点,278
作大死,1
喝口水,1
压,1
压惊,1
手贱,1
打开,844
难受,1223
投币,535
还特,1
这手,45
大拇指,1774
饿额鹅鹅鹅,1
涂,452
精武,1
这妆,2
智深,2
满面,2
油光,2
卤个,288
火蒜,2
独子,303
福建人,477
✔,1
一顿,588
猪脑,1
用,469
木,428
上浮,1
我带,1
灵性,164
上线,2
好难,2
jojo,3
走姿,2
晃,2
看清楚,2
机关,1
神蒜子,1
惊现,181
长堤,5967
沐哥手,1
卤藕超,382
念念不忘,3
计蒜器,11
必点,4
一份,1262
翅,147
这菜,2
真下,2
统一,661
白天,360
价格,1090
鱼头,4
首猜,4
我佛,3
这刀,1
太快,1
属实,118
king,1
屈参,1
风,87
切损,8
胖头,1
队友,2
剁,827
好些,1
能切,141
鲁菜,796
手法,2
娴熟,2
好怀念,351
刀把,1
chang,713
电话,116
打码,2
父爱,2
无声,2
一说到,2
科学家,2
海星,50
一刀,352
砍过来,2
丫周,2
下饭,1762
好阔,93
儿子,404
e,100
大个子,328
很近,2
奇妙,253
主食,366
昏暗,1
没价,2
圆乎乎,4
黑狗,163
人围,1
瞄,1
本地人,2880
宰客,159
个子,535
一圈,258
盯,4
围,144
真帅,1
张艺谋,100
满头大汗,232
孝感,824
de,118
白衬衫,4
白衣,151
大方,207
武汉市,409
民好,3
擦,1340
青岛,283
好哈,1
抽烟,324
一群,622
质朴,230
投食,220
play,1
摆在,235
xsl,4
洽烟,1
平时,218
供品,8
明明白白,570
洛阳人,1451
举手,294
牡丹,2
色,3
拿回去,3
➕,384
供,1845
果盘,4
吹瓶,2
情况,713
赞,2011
名人,17
皇帝,529
贡是,2
拐子,615
讲味口,1
聚会,34
认亲,22
郑州,117
身为,652
人太,877
素质,2
三连,263
xD,1
鬼畜,3
女婿,160
打个,158
见面会,3
du,3
蒜球,1
毒头,84
广水,129
特产,1183
区别,330
甘肃,495
厦门,312
同安,1
盛产,375
河北,712
辣得,1
吃瓜,1
群众,1
从小到大,4
姥爷,1
黑龙江,363
从密子,2
君,604
这多,2
辣到,541
飞,377
前有,1
敬烟,1
敬酒,1
很辣,1088
昆明,1
黄石,94
宁波,3
独蒜辣,3
哒,1940
忘不了,374
超市,228
上海,1229
辣死,429
种,4
好种,4
独瓣,109
暗蒜,4
鬼子,1
葱,196
热力学,1
定律,1
叫独,2
hahhahaha,1
趁凉,1121
道理,271
热得,1
绍兴人,3
味十足,3
真热,2
散蒜,1
可太秀,1
超乎,54
像加,4
盐分,1
嗑,150
涂粉,1
视线,4
荧光,2
绿,15
欢声笑语,1
焖,1736
倍儿,2
0.45,2
人间,1253
omg,2
多蒜,112
出汗,20
足,955
外面,1225
太烫,1
家里,1126
血辣,1
心,414
发扬,3
蒸笼,199
辣不辣,467
圆蒜,41
磕蒜,107
老白,46
挑毛病,4
变异,1
烧菜,540
碗饭,164
快,522
BGM,1211
黄鳝,142
做肚条,1
最舒服,346
放毒,24
造阿,2
0.54,1
全吞,4
肥肠,1
重,1552
致死量,249
太爱,192
老抽,1
卤面,1
伤心,1
冲鼻,1
香得,129
亲嘴,28
三口,1
一头,512
赵本山,1
费蒜,4
BgM,1
仔细听,1
歌,149
每家,3
各有千秋,3
很,496
完吐,827
一只,697
鸭腿,1363
一半一半,4
我卡,2
川菜馆,249
难过,207
喜喜,1
没见识,130
比周,98
黑,860
开学,1169
瞩目,722
卡粉,2
不配,1346
德州人,3
整顿,2
摄影师,3732
游泳,2
卤鸭,57
胃疼,2
灌饱,2
放弃,1
计蒜,261
馅,3
水煎包,3
骂人,329
毛线,242
贵,3729
记蒜机,3
阵亡,3
别吃会,1
变丑,1
惊,1028
令人,117
兔子,4
人爱,563
煨,570
打出,23
心疼,1549
摄像师,981
秒钟,1
偶汤,3
一辈子,764
莲菜,744
老哥,572
千湖,903
之省,721
尼亚,2948
荷花,2
产,811
荆门,142
艾,407
出名,1070
有湖,4
江城,149
粉藕超,164
汤煲,4
泥,2570
酱,2918
挖,339
╭,6
°,12
╮,6
SCUer,3
食藕瘦,821
扬州,2
也产,118
产藕是,1
疾病,1
生吃,828
清炒,505
做法,175
口福,3
嘴,1016
瓢,1
焦湖,4
爽口,2
叫粉,2
南方人,575
生蒜,1338
山东人,683
久,472
粉粉,824
糯藕炖,2
钟祥,67
糯藕爱,1
✖,8
艾藕里亚,3
活筒,3
chou,1022
南方,1227
许昌,4
许许,4
桂花,24
洗,241
筷子,1222
鼻塞,2
一种,851
炒用,2
有了钱,4
逗我,214
很大,872
一股,1120
尼,2
奏凯,2
云,1
假装,2
可怜,670
超香,351
汤版,57
太香,1259
锁,2
噻,2
文件,6
戏精笑,1
干,2456
煸,694
老实人,158
喷,1013
花露水,4
可热干,4
滚,1
闻饿,4
打死,161
信不信,330
坏,508
兄妹,437
外闻,4
锤子,810
好闻,413
换个,893
问个,102
屁味,4
吃货,494
原地,185
井盖,2
小分队,2
就光,2
大头鬼,1
我闻个,1271
香味,2416
浆,2
面条,163
细粉,974
宽粉,208
口挺重,2
三大,335
退票,1
热成,1
太热太热,1
无所谓,153
低于,1
￼,1
浪得虚名,2
低头,1
莫名,867
李秀根,6
一身,581
屁闻,4
黄,780
折磨,1
杨姐,528
怀疑,462
Pdd,2
能热晕,1
干净,367
方式,355
抹匀,2
摘,177
福娃,4
微微一笑,4
不带,386
风扇,3
喝冰,3
略略,2
哈哈笑,632
李寿根,1
好好看,992
头上,301
镜布,2
挂,153
身上,52
餐巾,600
汁滋到,2
发黄,3
掏出,330
毛巾,1
围巾,2
擦汗,960
湖南人,1
没面子,1
叫嗦,3
景德镇,746
冷粉,558
嘤,6
西餐,189
喉咙,329
意识,1
会切,1
多度,25
恰粉,86
汶上,2
工伤,219
一哈,360
九江,310
索粉,160
江西人,68
一,214
泼,2
洋芋,355
一碟,1
小菜,118
12138,2
大理,344
炒粉,5278
营养价值,4
更高,4
更棒,4
亲亲,1
贵阳,692
好多好多,1
滴大,2
门牙,1663
进化,2
磕,352
不來,1
長,1
沙,147
還是,184
喜歡,1
武漢,197
細,1
嗜好,1
如命,1
砂锅,225
羊肉,1024
我瑶湖,1
小圆葱,1
糯米,1517
加猪,4
肺,4
hahahahahahaha,3
这群,1
马云,1
亲戚,463
这句,1586
黑点,17
看烟,1
始祖鸟,4
百帝,1
帅哥,860
唱歌,4
干蒙圈,1
瞧,154
礼貌,350
见到,296
丢掉,4
坏人,4
出大,1
瞎掉,4
组织,171
语言,201
败北,377
难住,1
额,1909
笑出,160
猪叫,160
美女,1218
女朋友,1725
hhhhhhhhhhhhhhhhhhhhhhh,1
假酒,139
害人,3
还来,2
别信,1
老铁,13
长相,42
质疑,146
自取其辱,2634
等于,79
hhhhhhhhhhhhhhhhhhhhh,1
没貌,1721
难顶,1
很帅,852
刺激,9
逗死,160
hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,20
扎铁,298
老心,4
hhhhhhhhhhhw,4
不说,693
闪现,3
呵呵哈,500
言外之意,2
面膜,23
打脸,207
那张,1
潜力,1
老实,3
点头,204
风度翩翩,4
美男子,4
木下,4
瘦下来,142
挺帅,4
这时候,722
貌,915
热是,156
嘲笑,1
难搞,2
一张,3
老照片,3
OK,554
虾仁,194
猪心,194
霸屏,1
超帅,159
hHhHhH,4
泪流满面,4
太牛,193
咵,2
买单,2
四海之内皆兄弟,1
WDNMD,162
Ray,150
Charles,150
鞋同款,3
没说,2
民大有,2
北区,2
Hi,1
错话,293
打架,2
emmm,565
QAQ,51
画,1
质感,1
民大,472
优秀,495
轮,4
要,244
杜兰特,681
球衣,60
下期,2
破财,2
湖,786
工大,141
猪鼻,1
动医,2
辐射,2
首,4
保成路,159
集合,119
战斗准备,4
江大,20
首义,133
icant,2
stop,549
体院,1
后山,1
破,2
万,1236
儿太,1
杨乐乐,151
附身,2
堤,1
爱我吗,1
dj,164
噢,1713
发誓,3
狠狠,73
阿桑姆,1
语,307
唱,662
DJ,514
火尧,2
烤,1446
推沐上,4
胸,4
推回来,4
赤练,1
嫌弃,210
巷人,1
爆多,1
zhang,960
碰到,120
空调,642
居仁门,488
满满,195
童年,1
记忆,1
这会,1
低街,1
听到,1354
笑声,292
好久没,886
沭上,4
三镇,2
板砖,3
栋楼,4
太多街,2
军工,210
医院,1303
义烈,887
相互,4
读法,2
cangtigai,2
符合,1
口味,718
心头,140
混,723
真不熟,1
看身,2
型,160
一家人,744
神秘,3
必吃,297
上司,1
涨价,483
家族企业,4
摄像机,1358
双,377
歪头,171
他量,1
阿姨,2728
大盆,2
改口,1
一盆,1022
超多,646
戳,190
老家,977
胗,2
捕捉,154
转筷,2
烤鸡,335
汤包,2769
这街,4
火,412
开封,408
快点,1750
村子,12
乡里,343
里岳,2
掌门,2
就行了,236
硚口,980
好远,147
标题,759
说好,245
自助,375
安逸,181
龙子,2
太远,207
运城,1134
叹气声,1
石家庄,87
活不了,4
再配,501
钱枫,781
真假,158
血,432
一百,351
自由,4
山有,1
隐藏,166
三叉路口,1
旁,118
粉店,185
肉饼,1
蒸蛋,1
码子,82
锅仔,168
没吃够,164
遗憾,70
洞主是,2
138,2
起步,142
押韵,222
实惠,2716
生肉,1
128,2
四哥,1
绝对值,4
四爷,3
fgnb,4
小锅,490
算上,4
广告费,228
块钱,527
四分之一,2
墙皮,179
哥来,2
没点,315
炒鸡,160
尼玛,2059
多,1822
蔬菜,4
这肉,1
看不见,87
emm68,3
接近,3
二分之一,3
物价,326
加量,590
一小,538
太合,4
分明,1
个大盆,1
方便面,360
厂商,362
原料,1
湖广,424
填,511
苕,47
玛子,1
中锅,1
重点,1810
配菜,323
孝感人,46
是从,944
店子,160
店里,946
田螺,1
福寿螺,1
澳门,1
人参,463
五斤,4
赚钱,127
精华,3779
贼入,4
片段,1
梦见,1
下酒,135
留言,229
扫,4
小兔,4
活着,537
锅里,886
原本,87
K,1
吸味,268
白萝卜,6062
甩,4
十八条,4
解腻,189
广式,6
两头,1
亮点,254
水萝卜,614
能换,2
炖肉,1
很甜,224
海底,2
捞,190
油锅,2
越,628
多会,6
或成,88
赢家,663
锅底,2
炖菜,367
炖汤,1377
天吃,1
桂萍家,3
筋太多,362
吸汤,2
大成,366
路芳芳,1
星人,130
化渣,2
煮化,2
美团,176
启动,1
余额,1
听说,289
阿伟,11
霜,1
西瓜,544
吃肉会,1
排废,1
排水,1
勉为其难,1
爽,615
汉,953
我买生,1
两条,4
要火,4
没人要,1
端,2
唯一,295
暖身,1
胃,2043
下楼,1
腿骨,1
熟,676
透,151
开了个,2
说白了,2
算是,722
捏,6
霸占,10
娶,523
园,2
一屁,3
蹦,122
二里,3
要炸床,2
李四,1
收锅,316
饺子,1985
你好,707
汉阳,259
组队,1
改改,1
最靓,4
仔,287
龙妈,1
老年,1
看不出来,616
倒回去,1
好几遍,1
不怎么样,1
dbq,62
花痴,3
泰罗,3
登势,1
婆婆,502
wsl,319
宣,291
声控,4
曝炸,4
播音,163
主持,3
系,3
下周,215
穿着,139
吃席,3
好开心,2502
牛叉,1
woc,615
流水席,576
真幸福,575
比心,359
毛,161
中秋,1
城市,4358
社多,2
两碗,2
浙江,379
老街坊,200
村宴,1
不好过,2
二人转,61
想想,252
很棒,2558
长沙人,1
婆娘,3
宣传片,1
人情冷暖,1
撒撒,146
电视剧,1386
跑步,1
希望,13592
生意兴隆,10
2019,1118
感动,6843
江湖,5906
中南,147
男生,375
肌肉,164
街里,1
55555,243
眼眶,2
湿润,2
螺丝,139
螺母,5
嬲,3
块,1537
硬骨头,2
黑水,64
书,787
平,201
连续剧,2
竞争,367
雪松,253
路,2691
排挡,312
丢人,293
Hahah,2
欸,775
提,5
着,5
鸡笼,1
下个月,2
美好,1075
烟火,7623
阿宝生,4
食街,3
做出,1
名对,1
装蒜,4
感到,341
命根子,92
长胡子,4
本本,1
记下来,198
读,1262
大城市,273
太胖,306
搞了半天,2
情侣,1562
明白,572
彩蛋,332
腔,425
恋爱,46
爱盗,4
过度,6
劳累,6
惯,794
起效,13
萎了,1
找大,2
铁棍子,507
捅,220
主任,507
懂,2176
预定,144
汇源,131
肾宝,866
担心,1035
症状,2
咳咳,96
圈,3
电线杆,1
六味地黄,512
丸,800
牙刷,3
ahhhh,2
预备,142
备,4
咽,543
肾虚,331
gao6,1
盲才,1
毛病,741
钱包,1
挡住,1
获取,1
wifi,1
密码,1
吃维,11
片,379
药用,131
精准,4
投放,4
华贵,1
延禧,231
攻略,231
金枝欲,408
孽,445
大爱,2
救,4
你们好,351
不好意思,6
指甲盖,1
大小,1
痛到,1
博主,323
吃点,183
双料,1
喉风,213
散,213
提前,461
算了,1566
康泰克,1
♂,412
酸爽,1
加倍,1
肛泰岸,1
生不如死,4
尔淳,4
宝贝儿,150
烫食,1
伤食,1
嘴癌,2
超好,409
糟糕,196
台词,6
安吉拉,4
意料之中,801
粘洒,3
如约,4
从浪浪,1
奇效,2
用会,2
依赖性,2
用过,254
评价,158
aaaaaaq,3
收到,381
刷久,2
干呕,2
我换,152
救命,773
好好笑,733
找仁安,2
后配,1
妞子,9
比大,2
好点,156
满分,365
入戏,2
好重,2
不买,176
中华,1
昆明人,1
凝血剂,4
处方药,4
三千,2
支,2
拿出,215
含,330
够,1213
u,162
见效,105
畜牲,3
十八,795
一遍,1300
几岁,970
表打,1
真爱粉,1
厚颜无耻,16
超过,210
公司,332
我服,17
别长,2
玩尬,492
别,933
好几年,115
写个,1
过生日,159
十盒,3
笑容,621
早,796
电视广告,1
硬推,1
刚下,2
单一,2
卡车,194
hahaha,164
木哥,4
敬汉卿,18
碗筷,249
大葱,11
╯,11
╰,11
同志,749
专业,300
加油,115976
气氛,2306
硬气,4
恶意,5
注册,55
祝贺,9
Zzz,4
第一个,452
有人,2469
对象,16
街上,898
刚,147
去,432
恨,165
串,1196
入场费,11
1000,11
座机,4
太卡,4
花,4
很绝,98
不好玩,5
这地,45
身边,23
局座,5
holder,5
没什么,469
人多,1762
av,5
抢注,60
农夫山泉,755
落下,132
中招,11
巷太差,10
吞口水,7
太热,395
豁,212
终来,5
造孽,199
2.32,4
美滋滋,246
三点,257
米酒,32
卤辣辣,8
九月,369
小推车,8
我酸,141
目上,5
↘,40
总蒜来,11
早晨,249
点多,4
受伤,427
腐竹,215
ma,114
ヽ,10
ﾟ,20
不上,5
秤,90
香香,429
黑鸭,100
中指,9
食指,9
我妹,7
大桥,141
阿爷,9
无大儿,9
木兰,5
长兄,5
力,5
call,569
施舍,5
贵得,221
一匹,5
人整,168
绝后,486
扛着,5
惹眼,5
往常,5
老父亲,4
上帅,11
惯用,9
朋克,143
光头党,4
啤酒,764
排面,3286
菩萨,80
人真滴,8
还哈,150
贡品,569
大嗝,9
妈耶好,9
这烟,4
点心,4
痒痒,4
冲冲,174
自助餐,4
误解,4
南阳,233
先敬,9
瓶子,5
给钱,14
相机,794
聚餐,124
两人,380
颜色,725
选,6
黑色,6
安阳,5
瞅,7
人笑成,4
被迫,153
商丘,213
大S,518
AO,494
东莞,222
开原,4
新鲜,724
地里,9
就种,9
萌萌,6
愣,117
一会,297
手势,210
地,29
後,8
兩桌,8
鱼台,329
四川人,1907
苏安,6
幸好,4
土生土长,4
习惯,158
炒菜,1136
350,156
板栗,551
阿门,8
扔进,4
嘴里,983
嚼,8
事后,4
胃痛,187
一整天,4
梯形,5
身残志坚,163
完后,5
接吻,638
亏了,423
济宁,20
甏,248
肉干,248
借台,5
计蒜计,5
江汉区,104
动作,5
同步,193
伤口,635
鸭肉,291
千与千寻,1116
这大,192
贵是,5
夜里,4
拼命,4
臭死,6
生,1104
泥匠,4
发现自己,9
好烦,8
大冶,7
滴藕辣,5
乞,5
吃脆,1209
不能不要,6
挑个,4
跨个,4
省去,4
绝味,191
脆得,5
提到,131
托,4
网红,287
不辣,630
一次性,544
生气,267
万分之一,9
那得,5
录进味,5
设备,501
斯哈,4
厕所,598
l,483
仿佛,15
鬼呀,5
糟老头子,23
尝,6
摔,5
举爪,163
苦,1022
太难,287
梢,5
留点,538
E,11
Ｔ,22
▽,398
我放,528
真加,10
兴趣,150
捂,263
不见,500
乔杉,6
米线,1081
男孩,731
贵妇,9
嘴儿,12
衡阳,1602
绵阳,619
空屏,9
超爱嗦,149
攸县,18
广丰,2133
握菜,4
螺蛳,1550
粉爽,5
左撇子,250
天下无双,8
这碗,5
寿桃,4
野生,11
菌,11
土扎粉,8
明早,9
瓦罐,227
宝莲灯,205
暴躁,198
giao,5
武汉理工,5
七年,5
新余,9
老表,333
一般般,304
词穷,4
看穿,4
本质,129
头笑,5
⌄,6
说谎,296
我头,4
亲切感,5
谈得来,5
来来来,115
段,706
绕口令,12
师范,314
被淹,5
人里,5
故事,382
困难,298
颤抖,11
杨威,5
杨云,5
都乐,5
方向,9
拍怪,5
天热,9
出摊,9
一元,3
辛,10
看条,133
刷到,10
校友,498
坛化,5
江南,9
奥多姆,5
妹妹,116
好近,159
海口,102
后遗症,5
骑摩,9
藏,296
我炸,9
一对,1677
不克不克,49
正常人,9
导航,347
别问,213
街巷,320
大路,5
称斤,5
民权路,5
灌,89
太像,1351
一毛,494
惊恐,4
送过来,17
唔,392
一整,9
五个,789
凳子,5
咱俩,5
汉川,6
转,813
最少,17
好多年,333
冷饮,5
串桌,5
金街,4
油,492
上个月,118
你家,341
汉正街,74
不准,437
呲,163
溜,121
那次,4
值,162
神,4485
s,154
k,10
r,250
大萝卜,5
分量,1257
忍住,165
这盆,553
Fgnb,5
长治,4
消失,191
不高,185
90woc,5
两百,5
康师傅,815
终身,8
硬菜,5
带个,362
没人坑,4
哭泣,3
常乐,6
三鲜,170
赛过,8
神仙,993
青萝卜,153
丝,291
太老,5
合着,12
下边,12
盆子,12
我妈,459
冬季,260
有筋,11
一点点,387
看得口,21
水流,480
几十年,530
很火,6
新华路,8
帮忙,152
占便宜,4
没准,5
报团,5
这小嘴,12
抹,12
蜜,173
邻居,306
好苏,87
邻里关系,282
好想哭,622
元阳,5
家家户户,5
侗族,157
没错,647
九头鸟,781
标签,5
长桌,701
魔力,4
转圈圈,4
yoush,4
鸡排,199
英雄,2394
约,358
表面,8
笑嘻嘻,8
MMP,8
信阳,334
功夫,4
这可真,5
和气生财,928
蚝,1419
框框,5
天上,535
地下,481
湖北佬,354
牛皮,641
精髓,2026
勾心斗角,4
有时候,410
姐们,4
扶,102
人心,514
情景,342
赞同,8
亲们,4
防晒,4
一大堆,4
包括,4
动物,126
最有,293
汉阳区,11
永丰,11
街道,451
好玩,1742
计较,4
外派,8
项目经理,8
新人,433
店铺,219
超棒,956
大同,443
人蛮,5
热情好客,931
久违,237
失算,289
空之,882
轨迹,899
ppl,4
⚠,604
搭档,321
花式,12
杨木,5
寸,153
木肖,153
笑哈哈,5
牙痛,571
膏,7
舔,489
难言之隐,770
厨师,264
病,164
挺重,5
好污,9
大礼包,6
一生,563
推,413
宝,710
贝,710
血本,17
无缝,9
对接,9
放在,105
能治,6
知乎,5
科普,5
十箱,199
习惯性,4
啥子,4
文物,91
族,4
一个亿,136
易,4
贴,271
歪,258
国人,5
赢,1134
带货,286
创口,5
FUQI,5
含蓄,4
打击,162
F,4
哪有,349
一期,1712
当代,13
恶臭,13
年轻人,206
全站,15
zyl,18
老婆,337
回老家,156
可热,15
无名氏,15
快去,172
维权,13
玫瑰,478
虎泉,565
巷真,440
太行,773
右侧,14
辛苦,13
真亮,15
小区,15
周边,15
右,437
夫子庙,17
宽窄,17
回民,366
先替,14
听听,14
务必,14
改,293
手工,16
冰粉,570
骗钱,12
这件,175
显胖,16
卤猪,14
鞭,14
1300,17
发色,174
宽,14
n,16
简配,13
扒,666
小妹,982
上妆,15
没化开,15
秘密,17
馒头,1066
妆,363
1338,17
胖鱼,12
态度,137
得瑟,13
還,13
來切,13
flag,323
效果,920
经验,16
能算出,16
斤两,16
钱数,16
事,1315
不称,16
报价,16
凶雪鱼,15
感,600
jio,80
巧,484
南京市,15
✪,306
强势,18
有名气,146
感谢,291
送来,182
Z,15
猛,157
烫头,15
有烟,14
天下,1807
名楼,1404
弟弟,148
婚姻,14
河南人,177
海南,1579
喷用,13
煮菜,15
烩面,123
牡丹江,14
弄,31
伴着,14
甜蒜,12
独角,11
多瓣,32
震惊,11
bao,16
遵义,168
bjm,15
张着,16
蛋糕,160
香疯,12
狼,418
挺淡,15
BUG,72
东尼,13
砸,25
比瓣,17
太饿,234
陈醋,14
蘸,34
四瓶,12
红,1044
菜苔,335
♡,15
尖,71
藕丝,488
海外,12
党,12
专用,117
粑,276
没卖,14
饼赛,14
首推,18
白去,315
妹,848
TAT,295
npc,15
一场,15
演唱会,15
逛,225
鸭特,17
孔数,14
就行,204
豆豉,14
转车,13
死亡,165
闻得,279
见鬼,493
香爆,13
闻个,408
鲜鱼,146
千玺,11
碱面,41
古泽,11
有能,11
传输,11
日期,298
热来,14
boy,234
别擦,12
越花,12
这活,17
干不了,17
T,2013
出群,15
戴有,12
框,12
更帅,12
红油,270
烫粉,352
青树坪,17
哈是,11
麻蒙,11
抱歉,183
问号,15
铅山,59
粉绝,682
送人情,13
煙嚇,13
喝掉,15
津市,306
婉转,34
hhhhhhhhhhh,361
hhhhhhhhhhhhhhhhhhh,152
越描越黑,647
略显,17
hahahahahaha,358
小兄弟,14
才学,1712
剩,579
一桌,834
各家,600
可帅,12
稳住,14
囧,13
途,13
夸天,18
一路,253
姆巴,104
佩,104
满地,13
全世界,370
走过,12
kd,70
宝成路,12
武体,18
张义烈,14
牛牛,18
规矩,16
街有,32
小粉,189
灯,346
ti,601
纽特,11
斯特,11
充满,865
卡姆,667
十几年,218
搬家,141
强推,176
姓桂,15
高中,104
姐妹,929
芥川,13
龙之介,13
河童,111
龙凤胎,50
大得,14
这猫,58
惩罚,13
大娘,13
坐有,13
排档,16
转笔,575
码头,873
经商,18
智慧,172
西司,32
相识,16
嚯,391
桥,16
江滩,13
不算,385
左面,13
留下来,12
爆炸,519
闷,81
200,506
合适,15
这太,174
浇,62
缺,580
只不过,213
屁会,14
雨,12
操场,12
加份,16
软烂,13
干燥,52
舌尖,176
很湿,79
ԅ,34
¯,274
ㅂ,17
贵萍,14
面子,1171
胡萝卜,1275
放下,112
暖暖的,13
墩,30
羊肉汤,14
之间,123
吃炖,14
川妹,16
杭州,572
配碗,12
家小,299
冷死,11
渝,433
自贡,14
大安,171
笋,14
一出,17
声,647
躺,383
正宗,999
家乡话,749
睿,14
总,507
女老板,16
下雨,15
护体,899
向往,390
感触,520
颇深,362
阆中,228
棒棒,557
偷吃,49
满满的,477
商店,312
永垂不朽,121
种草,221
劝,15
想来,198
关门,263
整改,15
开店,16
能多活,16
一周,144
穷,561
挤爆,12
长远,13
持久,13
提醒,117
天下大同,12
社点,17
555555,14
阿福,64
前列腺,370
姨夫,461
消化系统,14
证明,176
妊娠,16
总有,339
陈瀚,14
说真的,14
出血,995
短期,16
止疼,16
用易,16
长期,16
治疗,322
Vc,16
解毒片,16
噶,545
发服,15
猕猴桃,366
喷剂,149
主都,16
止血,549
白药,400
含氟,160
买来,72
毛用,14
吐槽,15
年龄,302
2021,8359
我信,1077
史前,34
VC,14
有心,209
无中生,14
kkkkk,15
化石,15
这恰,12
饭时,12
爽朗,155
劲,240
奥,151
万合,22
天宜,22
两人越,18
mmmm,19
坐坐,18
嘬,610
烂,229
插,21
四点,18
面窝,149
糊,609
比基尼,533
炸丸子,23
测,18
市长,18
江水,18
长江大桥,69
长江,21
肥成球,23
好受,23
下半年,18
欢乐,165
大会,20
一颗,371
闷热,18
糖醋,272
我妈前,23
剩蒜,21
分瓣,18
两天,156
盛,21
陕西,1126
奈斯,19
滑,18
折粉,19
利川,23
边看边吃,19
荞面,39
驴肉,173
蒸饺,19
栖风渡,21
鱼粉,3825
金合欢花,22
媳妇,70
打听,19
好人,580
萨姆来,18
加壮版,18
搞事,20
哈莎姆,22
两货,18
两回,23
小男生,21
亲妈,23
受欢迎,22
有毒,222
顶配,22
左,18
白钟,21
两三个,20
平均,20
起码,476
120,19
早饭,210
热爱,169
家刚,18
开业,18
价了,179
萝北,182
苦瓜脸,18
来个,777
如是说,22
湿冷,216
才干,20
我端,22
宴会,165
翻,344
下方,21
小人,344
真不错,1119
眼色,23
点点,179
温情,303
补,258
代言,18
8090,21
年代,94
港剧,178
姐,22
宫,178
心计,19
口溃,20
醋,20
慢慢,594
李施,110
德林,110
漱口水,772
山竹,63
缘分,155
正好,502
老好,18
doge,1239
封面,159
能发,26
变猪,38
期盼,24
许久,24
搬走,25
完变,27
x,28
标准,638
几周,25
玩耍,25
冬冷夏热,256
骗骗,37
仔细,595
带上,456
留步,189
外地,1839
人才,705
著名,31
WUHAN,33
HOT,33
猪猪,895
鸡蛋,42
卤本伟,159
香蕉,196
一节,197
rua,41
刀功,364
无常,27
JOJO,33
座位,33
hhhhhhhhh,1826
赚大,125
牌面,1051
不倒,41
吉利,40
国标,39
滋养,39
捞翔,38
果子,212
一切都在,297
记蒜,37
之中,477
宁夏,31
老辣,393
旅游,1916
青海,28
黄磊,275
崭新,46
出厂,46
真有,35
毛葱,83
梁山,34
战术,1039
后仰,36
看成,429
久经沙场,23
ao,24
红高粱,29
更辣,29
挣得,28
鸭子,395
走出,172
对视,739
慢点,189
研究生,476
两三点,26
淄博,486
亲戚朋友,40
理解,308
人想,517
心愿,190
三高,143
线下,31
做过,339
首都,22
酸辣,94
宝塔菜,37
鄂州,37
雅惠,37
跳进去,37
女主,327
钢化,31
膜,31
缓缓的,22
不太好,232
好酸,221
芝麻,28
感冒,28
江夏,198
我太难,37
咕咕,35
咕,35
咕噜噜,35
汁儿,264
sofm,257
出口,339
唾液,84
拌面,35
春熙路,28
自闭,398
粉是,41
口,2289
跟着,409
地图,120
公交,334
罐头,37
新生,257
学姐,34
江岸区,42
小巷子,1363
武昌区,26
太近,179
5555,213
骑车,23
耶儿,36
忒,451
ruai,36
聚焦,40
黑眼圈,41
休息,197
1551,23
和蔼,32
端过来,615
抢镜头,27
平等,26
贵港,26
洞主,35
哪来,388
仨,22
大盘鸡,352
我造,37
我白,199
聋,172
龙虾,26
出省,26
玩不起,32
保证,26
想考,132
水货,1407
hhhhhhhhhh,337
浙江人,37
拍部,22
活动,216
能量,369
纯度,32
太高,32
做事,377
大气,276
最抚,359
中考,37
取缔,34
粉色,37
艾约,38
宰年,23
早生贵子,26
爬,34
威腻,26
菊爽,31
甲方,42
出场,36
上古,35
依然,34
我买行,36
mmmmm,44
大巷,46
实力,462
抢镜,591
小河,42
村,180
老汉,136
有生,159
有三狗,44
泡,591
蛋,44
lu,47
怀化,91
沙场,42
凑热闹,392
迪卡侬,91
涧西区,41
TM,437
dark,45
热炸,198
分,147
瓣,261
山姆,44
会员,44
✌,166
校阅,42
女孩,345
河野,42
悦子,42
十元,42
菅田,42
将晖,42
约会,42
那处,42
杀掉,203
收盘,44
这么久,293
狂,48
直冒,48
啧,140
麻酱,43
气味,745
呦,723
真可怜,48
我,47
SAO,41
化,1087
于谦,136
女,938
戏,134
就会切,43
粉贼,46
滴答,247
鹰潭,527
洋口,41
严都,48
大妞,41
长职,45
大木,46
珞珈,44
山路,44
阿七,424
hhhhhhhh,476
上桌,44
湘潭,201
美食街,1232
炖牛肉,877
郭炜炜,44
老店,350
主菜,199
哈尼族,44
变,715
音乐,944
预测,345
撒点,43
盐,43
请谅解,44
婊贝,48
充钱,44
好玩儿,46
外国,189
收购,44
全没,50
GAI,476
万万,48
没想到,250
肛面,53
关闭,49
考虑一下,150
雕像,488
农夫,355
拳打,207
出去玩,248
太迟,56
杜小月,167
杯盖,275
巷去,320
伞兵,51
老干妈,367
盆菜,49
菜馆,260
无尘,57
出味来,50
我长,52
几十岁,52
万众瞩目,332
在座,53
